"Draw Date","Numbers As Drawn","Numbers In Order","Jackpot","6 of 6","5 of 6","4 of 6","3 of 6"
"02-23-2000","3--7--10--17--22--39","3--7--10--17--22--39","$6.00 Million",,28,1217,19298
"02-19-2000","8--21--23--29--35--40","8--21--23--29--35--40","$5.80 Million",,27,1160,18097
"02-16-2000","1--12--14--24--29--37","1--12--14--24--29--37","$5.40 Million",,23,1019,16037
"02-12-2000","6--11--16--40--43--44","6--11--16--40--43--44","$5.30 Million",,26,1002,16472
"02-09-2000","10--17--19--27--33--44","10--17--19--27--33--44","$4.90 Million",,22,857,14242
"02-05-2000","9--14--21--35--36--43","9--14--21--35--36--43","$4.70 Million",,19,966,15472
"02-02-2000","1--7--14--30--36--37","1--7--14--30--36--37","$4.50 Million",,18,747,12981
"01-29-2000","2--9--13--15--25--27","2--9--13--15--25--27","$4.30 Million",,27,915,14376
"01-26-2000","6--7--12--15--36--42","6--7--12--15--36--42","$4.00 Million",,15,777,12475
"01-22-2000","21--22--25--26--29--38","21--22--25--26--29--38","$3.90 Million",,14,806,13013
"01-19-2000","12--21--24--30--40--43","12--21--24--30--40--43","$3.60 Million",,15,714,11449
"01-15-2000","1--2--5--14--22--24","1--2--5--14--22--24","$3.40 Million",,22,890,14169
"01-12-2000","19--29--32--34--36--44","19--29--32--34--36--44","$3.10 Million",,13,645,10908
"01-08-2000","5--16--19--21--41--43","5--16--19--21--41--43","$2.90 Million",,15,787,12742
"01-05-2000","6--10--21--28--32--37","6--10--21--28--32--37","$2.60 Million",,16,655,10659
"01-01-2000","21--34--35--38--41--44","21--34--35--38--41--44","$2.40 Million",,17,703,11603
"12-29-1999","13--14--16--32--41--43","13--14--16--32--41--43","$2.20 Million",,12,582,9450
"12-25-1999","7--20--28--31--42--43","7--20--28--31--42--43","$2.10 Million",,19,610,10168
"12-22-1999","1--5--13--19--31--34","1--5--13--19--31--34","$1.80 Million",,16,700,10736
"12-18-1999","11--17--19--26--28--44","11--17--19--26--28--44","$1.70 Million",,15,728,12044
"12-15-1999","2--4--13--16--36--44","2--4--13--16--36--44","$1.50 Million",,12,608,10117
"12-11-1999","2--3--6--15--23--30","2--3--6--15--23--30","$1.40 Million",,17,820,12714
"12-08-1999","5--8--9--21--34--38","5--8--9--21--34--38","$1.30 Million",,16,645,10297
"12-04-1999","1--6--23--24--38--44","1--6--23--24--38--44","$1.20 Million",,13,649,11009
"12-01-1999","3--12--16--22--24--38","3--12--16--22--24--38","$1.10 Million",,13,656,10177
"11-27-1999","13--14--25--36--41--43","13--14--25--36--41--43","$1.00 Million",,12,557,9704
"11-24-1999","18--25--30--34--41--44","18--25--30--34--41--44","$2.50 Million",1,16,648,10427
"11-20-1999","10--15--16--36--38--40","10--15--16--36--38--40","$2.40 Million",,19,696,11052
"11-17-1999","3--6--11--23--27--33","3--6--11--23--27--33","$2.30 Million",,17,859,12285
"11-13-1999","3--17--19--24--30--38","3--17--19--24--30--38","$2.20 Million",,19,785,12401
"11-10-1999","9--12--20--26--36--41","9--12--20--26--36--41","$2.00 Million",,13,606,10521
"11-06-1999","2--6--30--37--40--44","2--6--30--37--40--44","$1.90 Million",,20,698,11631
"11-03-1999","16--17--25--36--41--43","16--17--25--36--41--43","$1.80 Million",,12,566,9241
"10-30-1999","3--9--29--36--38--39","3--9--29--36--38--39","$1.70 Million",,14,707,11903
"10-27-1999","5--13--36--41--43--44","5--13--36--41--43--44","$1.60 Million",,13,645,10031
"10-23-1999","3--14--16--20--27--31","3--14--16--20--27--31","$1.50 Million",,16,809,12094
"10-20-1999","9--15--19--29--30--37","9--15--19--29--30--37","$1.40 Million",,14,683,10376
"10-16-1999","4--9--21--26--31--32","4--9--21--26--31--32","$1.30 Million",,17,709,11681
"10-13-1999","4--9--10--12--22--35","4--9--10--12--22--35","$1.20 Million",,12,682,10920
"10-09-1999","9--11--16--20--34--42","9--11--16--20--34--42","$1.10 Million",,18,676,10806
"10-06-1999","8--23--24--35--41--43","8--23--24--35--41--43","$1.00 Million",,10,533,9344
"10-02-1999","3--7--16--21--29--34","3--7--16--21--29--34","$4.30 Million",1,36,1064,15920
"09-29-1999","2--14--19--22--30--32","2--14--19--22--30--32","$4.10 Million",,17,798,12723
"09-25-1999","4--6--13--18--21--32","4--6--13--18--21--32","$3.60 Million",,18,882,14396
"09-22-1999","1--6--9--19--24--36","1--6--9--19--24--36","$3.60 Million",,21,871,13169
"09-18-1999","11--13--24--25--36--37","11--13--24--25--36--37","$3.40 Million",,22,749,13241
"09-15-1999","7--11--13--16--17--34","7--11--13--16--17--34","$3.30 Million",,17,825,12910
"09-11-1999","2--10--14--27--39--43","2--10--14--27--39--43","$3.20 Million",,19,911,13497
"09-08-1999","4--7--14--17--37--44","4--7--14--17--37--44","$3.00 Million",,19,795,11830
"09-04-1999","2--6--9--12--25--26","2--6--9--12--25--26","$2.80 Million",,29,1097,15390
"09-01-1999","3--11--13--19--21--32","3--11--13--19--21--32","$2.60 Million",,15,905,13053
"08-28-1999","2--10--11--30--36--43","2--10--11--30--36--43","$2.40 Million",,15,801,13105
"08-25-1999","7--13--19--28--38--39","7--13--19--28--38--39","$2.20 Million",,19,731,11906
"08-21-1999","1--13--19--23--39--41","1--13--19--23--39--41","$2.10 Million",,23,778,12745
"08-18-1999","1--8--13--29--30--41","1--8--13--29--30--41","$2.00 Million",,11,765,11452
"08-14-1999","4--5--7--17--22--41","4--5--7--17--22--41","$1.90 Million",,15,865,13422
"08-11-1999","4--6--8--11--13--25","4--6--8--11--13--25","$1.80 Million",,20,856,12929
"08-07-1999","2--17--21--39--40--42","2--17--21--39--40--42","$1.70 Million",,9,718,11490
"08-04-1999","3--7--8--20--26--35","3--7--8--20--26--35","$1.60 Million",,21,794,11663
"07-31-1999","2--3--7--10--19--31","2--3--7--10--19--31","$1.50 Million",,30,1025,14542
"07-28-1999","2--3--16--25--27--33","2--3--16--25--27--33","$1.40 Million",,8,583,10369
"07-24-1999","6--19--26--30--36--37","6--19--26--30--36--37","$1.30 Million",,16,747,11641
"07-21-1999","9--24--26--30--31--44","9--24--26--30--31--44","$1.20 Million",,13,587,9970
"07-17-1999","5--7--20--21--31--35","5--7--20--21--31--35","$1.10 Million",,15,826,12844
"07-14-1999","10--12--16--33--38--41","10--12--16--33--38--41","$1.00 Million",,13,573,9604
"07-10-1999","21--26--28--29--32--34","21--26--28--29--32--34","$1.80 Million",1,19,693,11457
"07-07-1999","2--3--5--12--25--30","2--3--5--12--25--30","$1.70 Million",,24,917,12563
"07-03-1999","6--10--12--20--22--39","6--10--12--20--22--39","$1.60 Million",,14,804,12731
"06-30-1999","7--9--11--17--25--32","7--9--11--17--25--32","$1.50 Million",,22,1032,14384
"06-26-1999","10--21--26--28--32--33","10--21--26--28--32--33","$1.40 Million",,12,724,11981
"06-23-1999","3--4--17--22--25--38","3--4--17--22--25--38","$1.30 Million",,13,616,10643
"06-19-1999","12--13--19--22--23--34","12--13--19--22--23--34","$1.20 Million",,16,703,11909
"06-16-1999","7--11--21--22--28--44","7--11--21--22--28--44","$1.10 Million",,27,965,12419
"06-12-1999","5--14--22--25--40--41","5--14--22--25--40--41","$1.00 Million",,17,667,10956
"06-09-1999","19--24--29--33--38--39","19--24--29--33--38--39","$3.90 Million",1,18,778,12128
"06-05-1999","14--17--26--31--33--34","14--17--26--31--33--34","$3.70 Million",,22,785,12839
"06-02-1999","2--3--9--11--18--22","2--3--9--11--18--22","$3.50 Million",,20,945,13687
"05-29-1999","11--25--29--33--35--39","11--25--29--33--35--39","$3.40 Million",,19,806,13006
"05-26-1999","8--24--27--30--32--42","8--24--27--30--32--42","$3.20 Million",,15,659,10889
"05-22-1999","5--14--22--23--29--39","5--14--22--23--29--39","$3.10 Million",,13,847,12751
"05-19-1999","18--19--21--24--25--38","18--19--21--24--25--38","$2.80 Million",,16,640,10611
"05-15-1999","8--15--17--21--23--27","8--15--17--21--23--27","$2.70 Million",,18,944,13561
"05-12-1999","5--19--23--24--26--38","5--19--23--24--26--38","$2.50 Million",,16,671,10943
"05-08-1999","6--13--32--34--36--37","6--13--32--34--36--37","$2.30 Million",,13,711,11501
"05-05-1999","2--8--20--31--36--40","2--8--20--31--36--40","$2.20 Million",,17,681,10607
"05-01-1999","13--19--20--24--29--41","13--19--20--24--29--41","$2.10 Million",,8,752,12344
"04-28-1999","12--15--16--23--26--33","12--15--16--23--26--33","$2.00 Million",,18,609,10589
"04-24-1999","3--11--23--27--31--42","3--11--23--27--31--42","$1.90 Million",,21,865,13251
"04-21-1999","4--9--19--21--23--25","4--9--19--21--23--25","$1.80 Million",,23,765,11675
"04-17-1999","12--14--19--22--38--41","12--14--19--22--38--41","$1.70 Million",,15,745,12202
"04-14-1999","1--5--6--18--20--37","1--5--6--18--20--37","$1.60 Million",,14,660,10751
"04-10-1999","8--14--18--23--27--34","8--14--18--23--27--34","$1.50 Million",,20,754,11633
"04-07-1999","4--5--17--20--35--40","4--5--17--20--35--40","$1.40 Million",,17,591,9715
"04-03-1999","3--6--37--38--39--41","3--6--37--38--39--41","$1.30 Million",,19,659,11347
"03-31-1999","3--5--6--19--30--40","3--5--6--19--30--40","$1.20 Million",,17,716,11573
"03-27-1999","1--10--21--29--31--41","1--10--21--29--31--41","$1.10 Million",,16,812,12693
"03-24-1999","4--18--21--30--31--39","4--18--21--30--31--39","$1.00 Million",,12,602,10338
"03-20-1999","2--5--22--23--32--41","2--5--22--23--32--41","$1.50 Million",,14,748,12124
"03-17-1999","1--6--13--14--26--31","1--6--13--14--26--31","$1.40 Million",,17,743,11297
"03-13-1999","7--13--15--17--34--43","7--13--15--17--34--43","$1.30 Million",,24,738,12097
"03-10-1999","5--11--27--34--35--43","5--11--27--34--35--43","$1.20 Million",,16,758,10221
"03-06-1999","6--7--18--22--31--33","6--7--18--22--31--33","$1.10 Million",,20,759,12177
"03-03-1999","1--14--16--21--26--32","1--14--16--21--26--32","$1.00 Million",,14,609,9823
"02-27-1999","2--5--8--17--21--29","2--5--8--17--21--29","$1.10 Million",1,22,898,13692
"02-24-1999","1--9--13--35--39--40","1--9--13--35--39--40","$1.00 Million",,11,541,9422
"02-20-1999","17--24--28--30--31--33","17--24--28--30--31--33","$1.70 Million",1,13,716,11643
"02-17-1999","1--10--11--12--22--37","1--10--11--12--22--37","$1.60 Million",,16,722,11345
"02-13-1999","10--13--20--31--35--37","10--13--20--31--35--37","$1.50 Million",,11,721,12034
"02-10-1999","10--12--14--21--22--41","10--12--14--21--22--41","$1.40 Million",,22,621,10605
"02-06-1999","2--7--18--23--24--40","2--7--18--23--24--40","$1.30 Million",,16,732,12403
"02-03-1999","5--10--13--18--20--28","5--10--13--18--20--28","$1.20 Million",,17,832,11537
"01-30-1999","11--17--20--21--29--35","11--17--20--21--29--35","$1.10 Million",,17,766,12501
"01-27-1999","6--7--16--24--31--43","6--7--16--24--31--43","$1.00 Million",,13,596,9833
"01-23-1999","1--19--33--36--37--39","1--19--33--36--37--39","$2.80 Million",1,14,746,12062
"01-20-1999","2--8--9--17--27--28","2--8--9--17--27--28","$2.60 Million",,25,807,12616
"01-16-1999","2--4--12--13--22--43","2--4--12--13--22--43","$2.50 Million",,23,907,14435
"01-13-1999","7--18--24--31--32--36","7--18--24--31--32--36","$2.40 Million",,14,655,10721
"01-09-1999","7--16--17--35--39--41","7--16--17--35--39--41","$2.30 Million",,23,667,11270
"01-06-1999","1--8--16--25--30--39","1--8--16--25--30--39","$2.20 Million",,13,655,10690
"01-02-1999","6--9--21--25--26--35","6--9--21--25--26--35","$2.10 Million",,13,661,10456
"12-30-1998","10--11--12--16--29--38","10--11--12--16--29--38","$2.00 Million",,7,668,10946
"12-26-1998","2--11--16--19--30--32","2--11--16--19--30--32","$1.90 Million",,9,663,11171
"12-23-1998","6--17--27--30--36--44","6--17--27--30--36--44","$1.80 Million",,15,624,10396
"12-19-1998","1--21--27--32--42--43","1--21--27--32--42--43","$1.70 Million",,18,629,10905
"12-16-1998","8--10--12--13--25--43","8--10--12--13--25--43","$1.60 Million",,15,651,10787
"12-12-1998","1--10--13--15--20--25","1--10--13--15--20--25","$1.50 Million",,10,953,12275
"12-09-1998","2--15--18--21--31--43","2--15--18--21--31--43","$1.40 Million",,18,594,9846
"12-05-1998","9--10--14--20--24--43","9--10--14--20--24--43","$1.30 Million",,13,674,11348
"12-02-1998","7--9--18--31--40--43","7--9--18--31--40--43","$1.20 Million",,8,629,9605
"11-28-1998","3--8--30--33--35--40","3--8--30--33--35--40","$1.10 Million",,13,621,10608
"11-25-1998","4--11--15--19--22--32","4--11--15--19--22--32","$1.00 Million",,11,649,11005
"11-21-1998","3--6--11--14--25--32","3--6--11--14--25--32","$3.10 Million",1,20,871,13621
"11-18-1998","19--21--23--26--27--42","19--21--23--26--27--42","$3.00 Million",,10,706,11368
"11-14-1998","23--26--28--31--33--36","23--26--28--31--33--36","$2.80 Million",,12,713,11783
"11-11-1998","5--8--21--22--26--32","5--8--21--22--26--32","$2.60 Million",,13,682,11248
"11-07-1998","1--12--13--15--33--37","1--12--13--15--33--37","$2.40 Million",,9,734,12514
"11-04-1998","13--15--21--24--38--39","13--15--21--24--38--39","$2.30 Million",,16,635,10685
"10-31-1998","3--6--16--32--33--35","3--6--16--32--33--35","$2.20 Million",,15,750,12689
"10-28-1998","6--8--13--15--18--25","6--8--13--15--18--25","$2.10 Million",,18,801,12005
"10-24-1998","2--8--12--26--37--42","2--8--12--26--37--42","$2.00 Million",,21,870,13089
"10-21-1998","3--9--15--18--20--23","3--9--15--18--20--23","$1.90 Million",,21,805,11671
"10-17-1998","1--4--16--17--38--44","1--4--16--17--38--44","$1.80 Million",,13,749,12117
"10-14-1998","4--5--10--18--28--34","4--5--10--18--28--34","$1.70 Million",,12,723,11423
"10-10-1998","6--15--21--27--30--44","6--15--21--27--30--44","$1.60 Million",,13,770,12755
"10-07-1998","9--14--16--25--30--39","9--14--16--25--30--39","$1.50 Million",,17,594,10566
"10-03-1998","3--11--23--30--36--43","3--11--23--30--36--43","$1.40 Million",,27,831,13029
"09-30-1998","3--14--16--19--20--36","3--14--16--19--20--36","$1.30 Million",,16,624,10500
"09-26-1998","11--14--18--27--34--39","11--14--18--27--34--39","$1.20 Million",,14,757,12071
"09-23-1998","5--13--26--29--40--41","5--13--26--29--40--41","$1.10 Million",,13,662,10647
"09-19-1998","5--13--18--21--24--44","5--13--18--21--24--44","$1.00 Million",,14,892,13142
"09-16-1998","3--15--16--21--23--30","3--15--16--21--23--30","$1.70 Million",,19,754,11966
"09-12-1998","10--20--24--25--35--37","10--20--24--25--35--37","$1.60 Million",,15,775,12060
"09-09-1998","5--6--13--18--21--28","5--6--13--18--21--28","$1.50 Million",,22,763,12134
"09-05-1998","12--14--23--36--38--42","12--14--23--36--38--42","$1.40 Million",,13,793,12370
"09-02-1998","2--9--13--19--23--32","2--9--13--19--23--32","$1.30 Million",,18,713,11829
"08-29-1998","10--19--21--31--39--40","10--19--21--31--39--40","$1.20 Million",,17,732,12373
"08-26-1998","2--3--20--27--41--43","2--3--20--27--41--43","$1.10 Million",,10,626,10557
"08-22-1998","4--9--11--19--29--41","4--9--11--19--29--41","$1.00 Million",,30,1014,14379
"08-19-1998","5--10--13--19--34--43","5--10--13--19--34--43","$1.40 Million",,17,781,11966
"08-15-1998","2--7--8--9--27--38","2--7--8--9--27--38","$1.30 Million",,24,990,15072
"08-12-1998","9--12--17--24--26--41","9--12--17--24--26--41","$1.20 Million",,19,716,12104
"08-08-1998","18--20--21--31--40--44","18--20--21--31--40--44","$1.10 Million",,12,757,12857
"08-05-1998","1--4--9--14--22--31","1--4--9--14--22--31","$1.00 Million",,15,884,12641
"08-01-1998","4--9--25--29--37--44","4--9--25--29--37--44","$1.30 Million",,22,887,14001
"07-29-1998","19--27--35--38--40--44","19--27--35--38--40--44","$1.20 Million",,9,927,15018
"07-25-1998","1--3--19--27--40--44","1--3--19--27--40--44","$1.10 Million",,16,1005,16099
"07-22-1998","6--13--18--31--35--41","6--13--18--31--35--41","$1.00 Million",,17,777,13037
"07-18-1998","5--7--11--21--30--36","5--7--11--21--30--36","$2.30 Million",1,45,1362,18311
"07-15-1998","8--9--17--25--34--40","8--9--17--25--34--40","$2.10 Million",,16,757,12892
"07-11-1998","3--15--21--26--32--34","3--15--21--26--32--34","$2.00 Million",,23,851,13522
"07-08-1998","7--17--22--36--38--42","7--17--22--36--38--42","$1.90 Million",,14,686,11482
"07-04-1998","2--6--21--23--41--43","2--6--21--23--41--43","$1.80 Million",,16,781,12744
"07-01-1998","1--9--20--29--31--35","1--9--20--29--31--35","$1.70 Million",,15,695,11610
"06-27-1998","1--12--18--19--36--43","1--12--18--19--36--43","$1.60 Million",,19,778,13019
"06-24-1998","6--13--14--21--32--40","6--13--14--21--32--40","$1.50 Million",,13,646,10836
"06-20-1998","5--15--16--23--39--41","5--15--16--23--39--41","$1.40 Million",,18,738,12677
"06-17-1998","16--22--23--24--25--44","16--22--23--24--25--44","$1.30 Million",,12,696,10914
"06-13-1998","2--5--6--14--37--40","2--5--6--14--37--40","$1.20 Million",,18,770,13254
"06-10-1998","10--16--25--27--32--34","10--16--25--27--32--34","$1.10 Million",,11,639,10771
"06-06-1998","2--6--9--12--13--14","2--6--9--12--13--14","$1.00 Million",,28,1043,15594
"06-03-1998","10--20--25--31--40--43","10--20--25--31--40--43","$4.90 Million",,22,1050,15593
"05-30-1998","5--6--7--26--36--41","5--6--7--26--36--41","$4.70 Million",,16,1073,17554
"05-27-1998","13--14--17--30--32--34","13--14--17--30--32--34","$4.50 Million",,11,851,13788
"05-23-1998","5--7--15--18--37--44","5--7--15--18--37--44","$4.30 Million",,21,1184,18075
"05-20-1998","1--16--31--36--37--42","1--16--31--36--37--42","$4.00 Million",,29,1194,19513
"05-16-1998","2--33--34--36--41--44","2--33--34--36--41--44","$3.70 Million",,25,1031,17352
"05-13-1998","12--13--15--16--33--40","12--13--15--16--33--40","$3.50 Million",,16,894,14516
"05-09-1998","13--14--28--33--37--42","13--14--28--33--37--42","$3.30 Million",,18,933,15617
"05-06-1998","12--14--18--21--31--36","12--14--18--21--31--36","$3.00 Million",,20,826,13370
"05-02-1998","6--16--18--22--23--27","6--16--18--22--23--27","$2.90 Million",,22,902,14894
"04-29-1998","4--6--11--16--17--35","4--6--11--16--17--35","$2.70 Million",,15,813,12462
"04-25-1998","1--7--12--19--23--29","1--7--12--19--23--29","$2.50 Million",,38,1135,15812
"04-22-1998","3--9--29--32--34--36","3--9--29--32--34--36","$2.40 Million",,17,676,11385
"04-18-1998","3--4--8--22--40--41","3--4--8--22--40--41","$2.20 Million",,12,670,11206
"04-15-1998","17--19--20--35--38--44","17--19--20--35--38--44","$2.10 Million",,14,620,10803
"04-11-1998","18--21--24--30--35--44","18--21--24--30--35--44","$2.00 Million",,17,842,13417
"04-08-1998","5--8--17--22--23--39","5--8--17--22--23--39","$1.90 Million",,13,702,11354
"04-04-1998","4--14--18--25--37--42","4--14--18--25--37--42","$1.80 Million",,18,815,12478
"04-01-1998","5--11--14--28--32--38","5--11--14--28--32--38","$1.70 Million",,17,710,10969
"03-28-1998","12--22--23--24--25--42","12--22--23--24--25--42","$1.60 Million",,13,744,12260
"03-25-1998","3--4--14--23--24--29","3--4--14--23--24--29","$1.50 Million",,16,717,11446
"03-21-1998","13--20--33--36--41--43","13--20--33--36--41--43","$1.40 Million",,12,713,12240
"03-18-1998","2--7--12--20--24--28","2--7--12--20--24--28","$1.30 Million",,29,831,13078
"03-14-1998","29--31--34--37--39--44","29--31--34--37--39--44","$1.20 Million",,16,754,12856
"03-11-1998","3--8--9--22--26--32","3--8--9--22--26--32","$1.10 Million",,15,756,11757
"03-07-1998","6--10--27--32--35--43","6--10--27--32--35--43","$1.00 Million",,20,816,13576
"03-04-1998","4--5--8--22--33--37","4--5--8--22--33--37","$4.10 Million",1,17,948,14884
"02-28-1998","4--6--24--32--39--40","4--6--24--32--39--40","$3.90 Million",,20,893,15300
